Datetime,Predicted_Close,is_forecast,prediction_diff,trade_signal
2025-08-20 15:30:00+00:00,6448.897405843018,False,-8.545858048601076,SELL
2025-08-20 16:30:00+00:00,6438.510495659255,False,-10.386910183762666,SELL
2025-08-20 17:30:00+00:00,6425.985613757337,False,-12.52488190191798,SELL
2025-08-20 18:30:00+00:00,6411.55185545003,False,-14.433758307306562,SELL
2025-08-20 19:30:00+00:00,6395.488807451271,False,-16.06304799875943,SELL
2025-08-21 14:30:00+00:00,6378.519175040477,False,-16.969632410793565,SELL
2025-08-21 15:30:00+00:00,6359.975265957415,False,-18.543909083062317,SELL
2025-08-21 16:30:00+00:00,6338.967828659108,False,-21.007437298307195,SELL
2025-08-21 17:30:00+00:00,6315.082004692667,False,-23.885823966440512,SELL
2025-08-21 18:30:00+00:00,6288.355097406718,False,-26.726907285948982,SELL
2025-08-21 19:30:00+00:00,6259.057273477665,False,-29.297823929053266,SELL
2025-08-22 14:30:00+00:00,6228.159173572756,False,-30.89809990490903,SELL
2025-08-22 15:30:00+00:00,6195.900066645292,False,-32.25910692746402,SELL
2025-08-22 16:30:00+00:00,6162.707999200706,False,-33.19206744458643,SELL
2025-08-22 17:30:00+00:00,6129.264981956279,False,-33.4430172444263,SELL
2025-08-22 18:30:00+00:00,6095.706663452467,False,-33.55831850381219,SELL
2025-08-22 19:30:00+00:00,6063.227504448267,False,-32.47915900420048,SELL
2025-08-25 14:30:00+00:00,6032.330534947861,False,-30.89696950040525,SELL
2025-08-25 15:30:00+00:00,6004.0376406226715,False,-28.29289432518999,SELL
2025-08-25 16:30:00+00:00,5979.744494233368,False,-24.29314638930373,SELL
2025-08-25 17:30:00+00:00,5960.241248528095,False,-19.503245705273002,SELL
2025-08-25 18:30:00+00:00,5945.8613728354685,False,-14.379875692626229,SELL
2025-08-25 19:30:00+00:00,5936.3124691905105,False,-9.548903644958045,SELL
2025-08-26 14:30:00+00:00,5931.279908339668,False,-5.032560850842856,SELL
2025-08-26 15:30:00+00:00,5930.271964323794,False,-1.0079440158733632,
2025-08-26 16:30:00+00:00,5931.873370704154,False,1.601406380359549,BUY
2025-08-26 17:30:00+00:00,5935.058850595815,False,3.185479891661089,BUY
2025-08-26 18:30:00+00:00,5938.708173135528,False,3.6493225397134665,BUY
2025-08-26 19:30:00+00:00,5942.011591897084,False,3.303418761555804,BUY
2025-08-27 14:30:00+00:00,5944.932933936361,False,2.9213420392770786,BUY
2025-08-27 15:30:00+00:00,5947.19148213492,False,2.258548198558856,BUY
2025-08-27 16:30:00+00:00,5948.471853636205,False,1.2803715012851171,BUY
2025-08-27 17:30:00+00:00,5948.829815062403,False,0.35796142619801685,
2025-08-27 18:30:00+00:00,5948.248787147459,False,-0.5810279149445705,
2025-08-27 19:30:00+00:00,5946.79998537511,False,-1.4488017723488156,SELL
2025-08-28 14:30:00+00:00,5945.02223589216,False,-1.77774948294973,SELL
2025-08-28 15:30:00+00:00,5943.0873601831845,False,-1.9348757089755964,SELL
2025-08-28 16:30:00+00:00,5941.125354766118,False,-1.9620054170663934,SELL
2025-08-28 17:30:00+00:00,5939.331026017113,False,-1.794328749005217,SELL
2025-08-28 18:30:00+00:00,5937.898049907817,False,-1.4329761092958506,SELL
2025-08-28 19:30:00+00:00,5936.875033831893,False,-1.023016075923806,
2025-08-29 14:30:00+00:00,5936.418727213866,False,-0.4563066180271562,
2025-08-29 15:30:00+00:00,5936.09128670927,False,-0.32744050459587015,
2025-08-29 16:30:00+00:00,5935.168123031181,False,-0.9231636780896224,
2025-08-29 17:30:00+00:00,5933.233624123706,False,-1.9344989074743353,SELL
2025-08-29 18:30:00+00:00,5930.2116760835925,False,-3.0219480401137844,SELL
2025-08-29 19:30:00+00:00,5925.892023673136,False,-4.319652410456911,SELL
2025-09-02 14:30:00+00:00,5920.654482805607,False,-5.237540867528878,SELL
2025-09-02 15:30:00+00:00,5915.422593960597,False,-5.231888845009962,SELL
2025-09-02 16:30:00+00:00,5910.539246504253,False,-4.883347456343472,SELL
2025-09-02 17:30:00+00:00,5906.065482279781,False,-4.4737642244726885,SELL
2025-09-02 18:30:00+00:00,5902.577053981106,False,-3.4884282986749895,SELL
2025-09-02 19:30:00+00:00,5900.249927909317,False,-2.3271260717883706,SELL
2025-09-03 14:30:00+00:00,5899.421718209545,False,-0.8282096997718327,
2025-09-03 15:30:00+00:00,5899.264968785021,False,-0.15674942452460527,
2025-09-03 16:30:00+00:00,5898.379485257057,False,-0.8854835279635154,
2025-09-03 17:30:00+00:00,5896.005258997611,False,-2.3742262594460044,SELL
2025-09-03 18:30:00+00:00,5891.772270932444,False,-4.2329880651668645,SELL
2025-09-03 19:30:00+00:00,5885.392644714593,False,-6.3796262178511824,SELL
2025-09-04 14:30:00+00:00,5877.0883164283005,False,-8.30432828629273,SELL
2025-09-04 15:30:00+00:00,5866.389414601494,False,-10.698901826806832,SELL
2025-09-04 16:30:00+00:00,5853.548773041519,False,-12.840641559974756,SELL
2025-09-04 17:30:00+00:00,5839.37425416708,False,-14.174518874438945,SELL
2025-09-04 18:30:00+00:00,5824.378684821393,False,-14.995569345686818,SELL
2025-09-04 19:30:00+00:00,5809.385376284714,False,-14.993308536679251,SELL
2025-09-05 14:30:00+00:00,5795.157351597096,False,-14.228024687618017,SELL
2025-09-05 15:30:00+00:00,5781.776376684313,False,-13.380974912783131,SELL
2025-09-05 16:30:00+00:00,5769.17839529115,False,-12.597981393162627,SELL
2025-09-05 17:30:00+00:00,5757.362277013104,False,-11.816118278045906,SELL
2025-09-05 18:30:00+00:00,5746.569551612483,False,-10.792725400620839,SELL
2025-09-05 19:30:00+00:00,5737.251627287798,False,-9.31792432468501,SELL
2025-09-08 14:30:00+00:00,5729.974459893943,False,-7.277167393855052,SELL
2025-09-08 15:30:00+00:00,5725.843208234117,False,-4.1312516598263755,SELL
2025-09-08 16:30:00+00:00,5725.132183801237,False,-0.7110244328796398,
2025-09-08 17:30:00+00:00,5727.81312648271,False,2.6809426814725157,BUY
2025-09-08 18:30:00+00:00,5733.353615757253,False,5.540489274542779,BUY
2025-09-08 19:30:00+00:00,5741.176014923432,False,7.822399166179821,BUY
2025-09-09 14:30:00+00:00,5750.904276082991,False,9.728261159558315,BUY
2025-09-09 15:30:00+00:00,5761.718855970685,False,10.81457988769398,BUY
2025-09-09 16:30:00+00:00,5773.092986087751,False,11.37413011706667,BUY
2025-09-09 17:30:00+00:00,5784.753108544275,False,11.660122456523823,BUY
2025-09-09 18:30:00+00:00,5796.484446484537,False,11.731337940262165,BUY
2025-09-09 19:30:00+00:00,5808.296419946069,False,11.811973461532034,BUY
2025-09-10 14:30:00+00:00,5820.241781139048,False,11.945361192978453,BUY
2025-09-10 15:30:00+00:00,5832.228213695664,False,11.98643255661591,BUY
2025-09-10 16:30:00+00:00,5843.992710168037,False,11.76449647237314,BUY
2025-09-10 17:30:00+00:00,5855.609500451916,False,11.6167902838788,BUY
2025-09-10 18:30:00+00:00,5867.037136382161,False,11.427635930245742,BUY
2025-09-10 19:30:00+00:00,5878.387151203147,False,11.350014820985962,BUY
2025-09-11 14:30:00+00:00,5890.026926378603,False,11.639775175455725,BUY
2025-09-11 15:30:00+00:00,5902.041242246312,False,12.014315867709229,BUY
2025-09-11 16:30:00+00:00,5914.494531862991,False,12.453289616678376,BUY
2025-09-11 17:30:00+00:00,5927.523197372095,False,13.02866550910403,BUY
2025-09-11 18:30:00+00:00,5940.950895671034,False,13.427698298939504,BUY
2025-09-11 19:30:00+00:00,5954.7361785946705,False,13.78528292363626,BUY
2025-09-12 14:30:00+00:00,5968.904291843588,False,14.168113248917507,BUY
2025-09-12 15:30:00+00:00,5983.425468099187,False,14.52117625559913,BUY
2025-09-12 16:30:00+00:00,5998.23452070175,False,14.809052602562588,BUY
2025-09-12 17:30:00+00:00,6013.22820603993,False,14.993685338180512,BUY
2025-09-12 18:30:00+00:00,6028.109604530735,False,14.881398490804713,BUY
2025-09-12 19:30:00+00:00,6042.718198734627,False,14.608594203891698,BUY
2025-09-15 14:30:00+00:00,6057.156101858447,False,14.437903123820433,BUY
2025-09-15 15:30:00+00:00,6072.601195395138,False,15.445093536691274,BUY
2025-09-15 16:30:00+00:00,6089.545205303846,False,16.944009908707812,BUY
2025-09-15 17:30:00+00:00,6108.176909136702,False,18.631703832856147,BUY
2025-09-15 18:30:00+00:00,6128.140606276516,False,19.96369713981403,BUY
2025-09-15 19:30:00+00:00,6148.951353191165,False,20.810746914648917,BUY
2025-09-16 14:30:00+00:00,6170.2922598180885,False,21.340906626923243,BUY
2025-09-16 15:30:00+00:00,6191.841160873708,False,21.548901055619353,BUY
2025-09-16 16:30:00+00:00,6213.257050999382,False,21.415890125674196,BUY
2025-09-16 17:30:00+00:00,6234.169911120873,False,20.912860121490667,BUY
2025-09-16 18:30:00+00:00,6254.234214261523,False,20.064303140650736,BUY
2025-09-16 19:30:00+00:00,6273.193735400477,False,18.959521138953278,BUY
2025-09-17 14:30:00+00:00,6291.169804621139,False,17.976069220661884,BUY
2025-09-17 15:30:00+00:00,6308.109292911831,False,16.93948829069268,BUY
2025-09-17 16:30:00+00:00,6323.484301369288,False,15.375008457456715,BUY
2025-09-17 17:30:00+00:00,6336.922550110263,False,13.438248740974814,BUY
2025-09-17 18:30:00+00:00,6348.469255314907,False,11.54670520464424,BUY
2025-09-17 19:30:00+00:00,6358.386670828098,False,9.917415513191372,BUY
2025-09-18 14:30:00+00:00,6367.185739485547,False,8.799068657448515,BUY
2025-09-18 15:30:00+00:00,6375.222161904443,False,8.036422418896109,BUY
2025-09-18 16:30:00+00:00,6382.611992947175,False,7.389831042732112,BUY
2025-09-18 17:30:00+00:00,6389.435868135013,False,6.823875187837984,BUY
2025-09-18 18:30:00+00:00,6395.690773055947,False,6.254904920933768,BUY
2025-09-18 19:30:00+00:00,6401.440763965191,False,5.749990909243934,BUY
2025-09-19 14:30:00+00:00,6406.750650720962,False,5.309886755771004,BUY
2025-09-19 15:30:00+00:00,6411.644548619341,False,4.893897898378782,BUY
2025-09-19 16:30:00+00:00,6416.340248928056,False,4.695700308715459,BUY
2025-09-19 17:30:00+00:00,6420.97264658456,False,4.632397656503599,BUY
2025-09-19 18:30:00+00:00,6425.589972181013,False,4.617325596453156,BUY
2025-09-19 19:30:00+00:00,6430.058084382967,False,4.4681122019537725,BUY
2025-09-22 14:30:00+00:00,6434.602310488175,False,4.544226105208509,BUY
2025-09-22 15:30:00+00:00,6440.773565475829,False,6.1712549876538105,BUY
2025-09-22 16:30:00+00:00,6449.547011631192,False,8.773446155362763,BUY
2025-09-22 17:30:00+00:00,6461.536081798316,False,11.989070167124737,BUY
2025-09-22 18:30:00+00:00,6476.492086986371,False,14.956005188054405,BUY
2025-09-22 19:30:00+00:00,6493.779739864229,False,17.28765287785791,BUY
2025-09-23 14:30:00+00:00,6513.016963709611,False,19.237223845382687,BUY
2025-09-23 15:30:00+00:00,6533.563195970375,False,20.546232260763645,BUY
2025-09-23 16:30:00+00:00,6554.965521242004,False,21.402325271628797,BUY
2025-09-23 17:30:00+00:00,6576.714503894793,False,21.748982652788982,BUY
2025-09-23 18:30:00+00:00,6598.406966322393,False,21.69246242759982,BUY
2025-09-23 19:30:00+00:00,6619.696251143643,False,21.289284821250476,BUY
2025-09-24 14:30:00+00:00,6640.493433204247,False,20.797182060603518,BUY
2025-09-24 15:30:00+00:00,6660.743499485019,False,20.250066280772444,BUY
2025-09-24 16:30:00+00:00,6679.985244948417,False,19.24174546339782,BUY
2025-09-24 17:30:00+00:00,6697.649699327536,False,17.66445437911898,BUY
2025-09-24 18:30:00+00:00,6713.038272639038,False,15.388573311502114,BUY
2025-09-24 19:30:00+00:00,6725.709353523445,False,12.671080884407274,BUY
2025-09-25 14:30:00+00:00,6735.679521246813,False,9.970167723367922,BUY
2025-09-25 15:30:00+00:00,6742.70913005434,False,7.029608807526529,BUY
2025-09-25 16:30:00+00:00,6746.606011180382,False,3.8968811260419898,BUY
2025-09-25 17:30:00+00:00,6747.294804324687,False,0.6887931443052366,
2025-09-25 18:30:00+00:00,6745.115384441393,False,-2.179419883294031,SELL
2025-09-25 19:30:00+00:00,6740.522927744023,False,-4.592456697369926,SELL
2025-09-26 14:30:00+00:00,6734.333586284309,False,-6.189341459714342,SELL
2025-09-26 15:30:00+00:00,6726.618198744487,False,-7.715387539821677,SELL
2025-09-26 16:30:00+00:00,6717.038397376426,False,-9.579801368061453,SELL
2025-09-26 17:30:00+00:00,6705.695918585465,False,-11.34247879096074,SELL
2025-09-26 18:30:00+00:00,6692.561371854506,False,-13.134546730958391,SELL
2025-09-26 19:30:00+00:00,6677.686002187722,False,-14.875369666784536,SELL
2025-09-29 14:30:00+00:00,6661.433046232327,False,-16.25295595539501,SELL
2025-09-29 15:30:00+00:00,6645.033891294443,False,-16.399154937884305,SELL
2025-09-29 16:30:00+00:00,6629.831457924563,False,-15.202433369879145,SELL
2025-09-29 17:30:00+00:00,6616.735344946734,False,-13.096112977829762,SELL
2025-09-29 18:30:00+00:00,6606.233133503585,False,-10.502211443148553,SELL
2025-09-29 19:30:00+00:00,6598.58557023399,False,-7.647563269594684,SELL
2025-09-30 14:30:00+00:00,6594.015721626696,False,-4.5698486072942615,SELL
2025-09-30 15:30:00+00:00,6592.832564912736,False,-1.183156713959761,
2025-09-30 16:30:00+00:00,6594.865785813541,False,2.0332209008047357,BUY
2025-09-30 17:30:00+00:00,6599.783045404998,False,4.917259591456968,BUY
2025-09-30 18:30:00+00:00,6607.0982697504805,False,7.31522434548242,BUY
2025-09-30 19:30:00+00:00,6616.412802861654,False,9.31453311117366,BUY
2025-10-01 14:30:00+00:00,6627.646762820252,False,11.233959958597552,BUY
2025-10-01 15:30:00+00:00,6640.717253295996,False,13.070490475744009,BUY
2025-10-01 16:30:00+00:00,6654.876700110384,False,14.159446814388502,BUY
2025-10-01 17:30:00+00:00,6669.645811753813,False,14.769111643428914,BUY
2025-10-01 18:30:00+00:00,6684.67717724212,False,15.03136548830662,BUY
2025-10-01 19:30:00+00:00,6699.686688243353,False,15.009511001233477,BUY
2025-10-02 14:30:00+00:00,6714.848427051096,False,15.16173880774295,BUY
2025-10-02 15:30:00+00:00,6729.925008719554,False,15.076581668457948,BUY
2025-10-02 16:30:00+00:00,6744.734061322117,False,14.809052602562588,BUY
2025-10-02 17:30:00+00:00,6759.203992573544,False,14.469931251427624,BUY
2025-10-02 18:30:00+00:00,6773.493059104367,False,14.28906653082231,BUY
2025-10-02 19:30:00+00:00,6787.559812749445,False,14.066753645078279,BUY
2025-10-03 14:30:00+00:00,6801.460020130966,False,13.900207381520886,BUY
2025-10-03 15:30:00+00:00,6815.027134985372,False,13.5671148544061,BUY
2025-10-03 16:30:00+00:00,6827.885109414405,False,12.857974429032765,BUY
2025-10-03 17:30:00+00:00,6839.877947596542,False,11.992838182137348,BUY
2025-10-03 18:30:00+00:00,6850.872261800338,False,10.994314203795511,BUY
2025-10-03 19:30:00+00:00,6860.527423468651,False,9.655161668313667,BUY
2025-10-06 14:30:00+00:00,6868.7213489150745,False,8.193925446423236,BUY
2025-10-06 15:30:00+00:00,6876.875333402364,False,8.153984487289563,BUY
2025-10-06 16:30:00+00:00,6885.900482960569,False,9.025149558205158,BUY
2025-10-06 17:30:00+00:00,6896.107282026729,False,10.206799066159874,BUY
2025-10-06 18:30:00+00:00,6907.3382275733165,False,11.230945546587463,BUY
2025-10-06 19:30:00+00:00,6919.1660266979015,False,11.827799124584999,BUY
2025-10-07 14:30:00+00:00,6931.166400910064,False,12.00037421216257,BUY
2025-10-07 15:30:00+00:00,6943.29338042665,False,12.126979516586289,BUY
2025-10-07 16:30:00+00:00,6955.341985230974,False,12.048604804323986,BUY
2025-10-07 17:30:00+00:00,6966.952746690833,False,11.610761459858622,BUY
2025-10-07 18:30:00+00:00,6977.890540669439,False,10.93779397860635,BUY
2025-10-07 19:30:00+00:00,6988.009168184304,False,10.118627514864784,BUY
2025-10-08 14:30:00+00:00,6997.3809751236695,False,9.371806939365342,BUY
2025-10-08 15:30:00+00:00,7005.976570970437,False,8.595595846767537,BUY
2025-10-08 16:30:00+00:00,7013.444023122429,False,7.467452151991893,BUY
2025-10-08 17:30:00+00:00,7019.616785316088,False,6.172762193658855,BUY
2025-10-08 18:30:00+00:00,7024.292891946738,False,4.676106630649883,BUY
2025-10-08 19:30:00+00:00,7027.177684240392,False,2.8847922936547548,BUY
2025-10-09 14:30:00+00:00,7028.283219845092,False,1.1055356046999805,
2025-10-09 15:30:00+00:00,7027.715756784193,False,-0.567463060899172,
2025-10-09 16:30:00+00:00,7025.968151421344,False,-1.7476053628488444,SELL
2025-10-09 17:30:00+00:00,7023.440566950885,False,-2.52758447045926,SELL
2025-10-09 18:30:00+00:00,7020.37340273062,False,-3.067164220265113,SELL
2025-10-09 19:30:00+00:00,7017.071114373568,False,-3.3022883570520207,SELL
2025-10-10 14:30:00+00:00,7013.936125883076,False,-3.1349884904921055,SELL
2025-10-10 15:30:00+00:00,7011.564537234139,False,-2.371588648937177,SELL
2025-10-10 16:30:00+00:00,7010.16358925245,False,-1.4009479816886596,
2025-10-10 17:30:00+00:00,7009.6677184767905,False,-0.4958707756595686,
2025-10-10 18:30:00+00:00,7010.102547409246,False,0.4348289324552752,
2025-10-10 19:30:00+00:00,7011.59468135424,False,1.4921339449938387,BUY
2025-10-14 14:30:00+00:00,7014.8434638981125,False,3.2487825438729487,BUY
2025-10-14 15:30:00+00:00,7020.707248860737,False,5.863784962624777,BUY
2025-10-14 16:30:00+00:00,7028.872537393065,False,8.165288532327395,BUY
2025-10-14 17:30:00+00:00,7039.0763220472145,False,10.203784654149786,BUY
2025-10-14 18:30:00+00:00,7050.533348494559,False,11.457026447344106,BUY
2025-10-14 19:30:00+00:00,7061.620355867664,False,11.087007373105735,BUY
2025-10-15 14:30:00+00:00,7071.01024927909,False,9.389893411425874,BUY
