,Close,High,Low,Open,Volume,Date,Close_zscore,Close_minmax,SMA_5,SMA_20,EMA_5,EMA_20,Close_savgol,Return,Log_Return
2025-07-18 13:30:00+00:00,6299.02001953125,6303.5400390625,6296.85986328125,6300.5,459370000.0,,-1.6881909569292115,0.09891874857231997,6297.91796875,6268.2490234375,6295.717037673631,6276.89933870808,6297.2731757175325,0.0,0.0
2025-07-18 14:30:00+00:00,6296.4501953125,6299.18994140625,6289.56982421875,6293.81982421875,378814695.0,2025-07-18,-1.7007559295563068,0.09551302335603928,6298.9560546875,6269.89453125,6295.9614235532545,6278.761325051359,6295.3357303504,-0.0004079720672075515,-0.0004080553104527448
2025-07-18 15:30:00+00:00,6289.77001953125,6302.02978515625,6286.7001953125,6296.4599609375,279529000.0,2025-07-18,-1.7334181736207745,0.08665994969388535,6296.930078125,6271.409521484375,6293.8976222125875,6279.809772144681,6293.200323927395,-0.0010609431622635723,-0.001061506360843376
2025-07-18 16:30:00+00:00,6289.83984375,6293.9599609375,6285.27001953125,6289.83984375,248789000.0,2025-07-18,-1.73307677307248,0.08675248602410157,6294.82001953125,6272.5465087890625,6292.545029391726,6280.765017059473,6289.345134032656,1.1101235583010904e-05,1.1101173964751195e-05
2025-07-18 17:30:00+00:00,6291.52978515625,6295.58984375,6287.52978515625,6289.93017578125,245321000.0,2025-07-18,-1.7248139248371812,0.08899212405821544,6293.32197265625,6274.4205078125,6292.206614646568,6281.79023306869,6290.605369727949,0.00026867797085960987,0.00026864188339739
2025-07-18 18:30:00+00:00,6294.169921875,6296.41015625,6290.81982421875,6291.580078125,270499000.0,2025-07-18,-1.7119051642453695,0.09249103271191572,6292.351953125,6276.9739990234375,6292.861050389379,6282.969251050243,6294.375169589546,0.00041963350868634564,0.00041954548716919724
2025-07-18 19:30:00+00:00,6296.68017578125,6298.16015625,6290.56982421875,6294.18017578125,408251000.0,2025-07-18,-1.699631456421714,0.09581781084926888,6292.39794921875,6279.653002929687,6294.1340921866695,6284.275053405577,6301.514396898695,0.00039882207461960917,0.00039874256623510405
2025-07-21 13:30:00+00:00,6296.68017578125,6298.16015625,6290.56982421875,6294.18017578125,408251000.0,,-1.699631456421714,0.09581781084926888,6293.77998046875,6282.769506835937,6294.982786718197,6285.456493631831,6311.659262775007,0.0,0.0
2025-07-21 14:30:00+00:00,6333.52001953125,6335.14013671875,6327.3798828125,6333.7998046875,336600416.0,2025-07-21,-1.5195056622417595,0.14464075519999042,6302.516015625,6287.577001953125,6307.828530989215,6290.033972288918,6320.055015297224,0.005850677296854956,0.00583362854992939
2025-07-21 15:30:00+00:00,6328.4501953125,6336.080078125,6326.56982421875,6333.7001953125,267438825.0,2025-07-21,-1.544294206947656,0.13792184109764882,6309.90009765625,6291.405517578125,6314.702419096978,6293.692660195926,6325.299257220666,-0.0008004749654403343,-0.0008007955165990168
2025-07-21 16:30:00+00:00,6334.93994140625,6335.83984375,6328.18017578125,6328.5,205266000.0,2025-07-21,-1.5125630552876281,0.14652254295012312,6318.0541015625,6295.431005859375,6321.448259866736,6297.620972692148,6328.213315167926,0.0010254874247974666,0.0010249619717678916
2025-07-21 17:30:00+00:00,6332.490234375,6336.0400390625,6331.14990234375,6334.91015625,208033000.0,2025-07-21,-1.524540723475,0.14327600610610247,6325.21611328125,6298.935522460937,6325.128918036158,6300.941854757182,6327.252176209228,-0.00038669775150323993,-0.00038677253835930957
2025-07-21 18:30:00+00:00,6314.83984375,6332.7001953125,6312.68017578125,6332.43994140625,286107000.0,2025-07-21,-1.6108410522844714,0.1198843748847338,6328.848046875,6301.498510742187,6321.699226607439,6302.265472756498,6320.239285128955,-0.0027872748273952697,-0.002791166511020362
2025-07-21 19:30:00+00:00,6307.4599609375,6317.31982421875,6303.7900390625,6314.91015625,391544000.0,2025-07-21,-1.6469244640811502,0.11010399659880399,6323.63603515625,6303.6925048828125,6316.95280471746,6302.760185916593,6311.038866732248,-0.001168657162351372,-0.0011693405746345893
2025-07-22 13:30:00+00:00,6307.4599609375,6317.31982421875,6303.7900390625,6314.91015625,391544000.0,,-1.6469244640811502,0.11010399659880399,6319.43798828125,6304.675,6313.788523457473,6303.207783537631,6305.40294698793,0.0,0.0
2025-07-22 14:30:00+00:00,6296.97998046875,6300.990234375,6290.22998046875,6290.97998046875,353864080.0,2025-07-22,-1.6981655827388267,0.0962151346727147,6311.84599609375,6305.042504882813,6308.185675794566,6302.614659435832,6301.58341869721,-0.0016615215211278622,-0.0016629033788801671
2025-07-22 15:30:00+00:00,6292.3701171875,6301.43994140625,6291.2099609375,6296.89990234375,308227000.0,2025-07-22,-1.7207051811755374,0.09010579555683229,6303.82197265625,6305.0980224609375,6302.913822925544,6301.638988745515,6301.058469687886,-0.0007320752639436989,-0.0007323433618929749
2025-07-22 16:30:00+00:00,6310.85986328125,6311.5400390625,6291.27978515625,6292.3798828125,247751000.0,2025-07-22,-1.6303008835372654,0.11460980406240928,6303.0259765625,6305.646020507813,6305.562503044113,6302.517167272728,6301.7375402917605,0.0029384390538702565,0.002934130280481957
2025-07-22 17:30:00+00:00,6305.10009765625,6311.419921875,6296.58984375,6310.8701171875,250702000.0,2025-07-22,-1.6584628476469403,0.10697652748037711,6302.55400390625,6305.881518554687,6305.408367914826,6302.7631606425875,6303.560360212725,-0.0009126752534170945,-0.0009130919950620135
2025-07-22 18:30:00+00:00,6312.77978515625,6315.39990234375,6304.72021484375,6305.080078125,308009000.0,2025-07-22,-1.6209135621673738,0.11715422958975275,6303.61796875,6306.569506835937,6307.865506995302,6303.717124881984,6307.3951663571015,0.0012180119872886586,0.0012172708124668999
2025-07-22 19:30:00+00:00,6309.1298828125,6316.1201171875,6309.1298828125,6312.81005859375,435691000.0,2025-07-22,-1.6387594999191388,0.11231710323754207,6306.04794921875,6307.075,6308.286965601035,6304.232625637271,6313.024853401828,-0.000578176725304469,-0.0005783439339211708
2025-07-23 13:30:00+00:00,6309.1298828125,6316.1201171875,6309.1298828125,6312.81005859375,435691000.0,,-1.6387594999191388,0.11231710323754207,6309.39990234375,6307.708984375,6308.567938004857,6304.69903108253,6319.555732353605,0.0,0.0
2025-07-23 14:30:00+00:00,6328.52978515625,6329.85986328125,6321.60986328125,6327.39013671875,395739987.0,2025-07-23,-1.5439050580709286,0.13802731957195036,6312.93388671875,6309.64697265625,6315.221887055322,6306.968626708599,6325.227042813978,0.0030748934804147865,0.003070175664171011
2025-07-23 15:30:00+00:00,6337.22021484375,6347.08984375,6325.4599609375,6328.56005859375,350400000.0,2025-07-23,-1.5014138205985657,0.1495445335942467,6319.35791015625,6312.0159912109375,6322.554662984799,6309.849730340518,6334.029074928998,0.0013732146300209358,0.0013722726330882501
2025-07-23 16:30:00+00:00,6341.6201171875,6342.3701171875,6334.5498046875,6337.240234375,266594000.0,2025-07-23,-1.4799008112231604,0.15537561661227706,6325.1259765625,6314.5205078125,6328.909814385699,6312.875481468803,6340.740230960468,0.0006942953210689051,0.0006940544095751754
2025-07-23 17:30:00+00:00,6353.22021484375,6356.85986328125,6339.14013671875,6341.6201171875,305201000.0,2025-07-23,-1.4231829592942402,0.17074894246505146,6333.94404296875,6317.4730224609375,6337.01328120505,6316.717837028321,6349.912489528722,0.0018292009678742005,0.0018275300171432544
2025-07-23 18:30:00+00:00,6353.990234375,6355.1201171875,6350.830078125,6353.18017578125,319045000.0,2025-07-23,-1.4194180035973125,0.17176943052624694,6342.91611328125,6320.338525390625,6342.672265595034,6320.267589156576,6356.252010034258,0.00012120145457106268,0.00012119411026818841
2025-07-23 19:30:00+00:00,6359.91015625,6359.91015625,6350.2900390625,6354.02978515625,459114000.0,2025-07-23,-1.3904729669013396,0.1796149582712907,6349.1921875,6323.500024414063,6348.41822914669,6324.043071736903,6359.905397499657,0.0009316857056174133,0.0009312519558817661
2025-07-24 13:30:00+00:00,6359.91015625,6359.91015625,6350.2900390625,6354.02978515625,459114000.0,,-1.3904729669013396,0.1796149582712907,6353.73017578125,6324.81953125,6352.24887151446,6327.458984547674,6364.3829889186545,0.0,0.0
2025-07-24 14:30:00+00:00,6375.4599609375,6379.5400390625,6367.97998046875,6369.009765625,435318926.0,2025-07-24,-1.314443303537767,0.20022273429972337,6360.49814453125,6327.17001953125,6359.98590132214,6332.03050610861,6369.196945795111,0.002444972382545263,0.002441988300578484
2025-07-24 15:30:00+00:00,6366.14990234375,6377.77001953125,6363.56982421875,6375.509765625,322203000.0,2025-07-24,-1.359964172449192,0.18788434123515962,6363.08408203125,6328.730517578125,6362.040568329345,6335.279972416719,6371.584783380703,-0.0014602959866100163,-0.0014613632579421713
2025-07-24 16:30:00+00:00,6373.97021484375,6379.66015625,6365.10986328125,6366.169921875,290210000.0,2025-07-24,-1.321727311040193,0.19824841021937623,6367.080078125,6330.804516601563,6366.01711716748,6338.96475740977,6371.714348639663,0.001228421042539507,0.0012276671507451655
2025-07-24 17:30:00+00:00,6377.6298828125,6381.31005859375,6371.97998046875,6373.990234375,285261000.0,2025-07-24,-1.3038336249599953,0.20309847871567221,6370.6240234375,6333.944018554687,6369.888039049154,6342.647150305268,6371.051834070899,0.0005741583103460179,0.0005739935445281074
2025-07-24 18:30:00+00:00,6375.06005859375,6379.330078125,6368.27001953125,6377.64013671875,334220000.0,2025-07-24,-1.3163985975870909,0.1996927534993933,6373.65400390625,6337.3240234375,6371.61204556402,6345.73409395179,6371.3511857608755,-0.00040294345485236693,-0.00040302465838062387
2025-07-24 19:30:00+00:00,6364.02001953125,6375.81982421875,6362.77001953125,6374.990234375,482787000.0,2025-07-24,-1.370378082880389,0.18506165960996235,6371.366015625,6340.152026367187,6369.081370219765,6347.475610673644,6371.7293521908,-0.0017317545185504546,-0.0017332557388203874
2025-07-25 13:30:00+00:00,6364.02001953125,6375.81982421875,6362.77001953125,6374.990234375,482787000.0,,-1.370378082880389,0.18506165960996235,6370.9400390625,6343.5040283203125,6367.394253323593,6349.051268660083,6375.273981552324,0.0,0.0
2025-07-25 14:30:00+00:00,6380.72021484375,6381.47021484375,6373.56005859375,6375.2900390625,389009346.0,2025-07-25,-1.2887236664274306,0.20719402021174638,6372.2900390625,6347.921533203125,6371.836240496979,6352.067358772813,6378.594760708063,0.0026241581989445706,0.0026207211074861
2025-07-25 15:30:00+00:00,6388.169921875,6389.22998046875,6376.5,6380.7099609375,305828000.0,2025-07-25,-1.2522988540824571,0.2170669348278924,6374.398046875,6351.787036132812,6377.28080095632,6355.505698115879,6382.775052584157,0.0011675338802537016,0.0011668528426110698
2025-07-25 16:30:00+00:00,6390.7998046875,6391.2001953125,6386.2900390625,6388.14013671875,259484000.0,2025-07-25,-1.2394402292354998,0.22055225423030045,6377.54599609375,6356.072021484375,6381.78713553338,6358.86704159889,6387.444932346321,0.00041168015952330883,0.00041159544249651817
2025-07-25 17:30:00+00:00,6393.47021484375,6395.3701171875,6389.830078125,6390.77978515625,253495000.0,2025-07-25,-1.2263834488255463,0.22409128353066876,6383.43603515625,6360.10654296875,6385.681495303504,6362.162581907924,6391.4906031468745,0.00041785226229285044,0.00041776498634775314
2025-07-25 18:30:00+00:00,6393.41015625,6395.81982421875,6391.81982421875,6393.52001953125,289558000.0,2025-07-25,-1.226677101045408,0.22401168934453786,6389.3140625,6364.320556640625,6388.257715619003,6365.138541369074,6393.934646570899,-9.393739507923549e-06,-9.39378362937083e-06
2025-07-25 19:30:00+00:00,6389.58984375,6394.740234375,6386.240234375,6393.3798828125,434119000.0,2025-07-25,-1.2453562471283257,0.21894872257802334,6391.08798828125,6368.3435546875,6388.7017583293355,6367.467236833924,6393.183351316673,-0.0005975390920704982,-0.0005977176897033631
2025-07-28 13:30:00+00:00,6389.58984375,6394.740234375,6386.240234375,6393.3798828125,434119000.0,,-1.2453562471283257,0.21894872257802334,6391.37197265625,6371.396557617188,6388.997786802891,6369.574151778313,6391.713699874366,0.0,0.0
2025-07-28 14:30:00+00:00,6391.08984375,6399.4501953125,6383.759765625,6397.990234375,360359610.0,2025-07-28,-1.2380221038810453,0.22093663590966095,6391.42998046875,6374.0900390625,6389.695139118595,6371.623265299425,6389.003143666251,0.0002347568524241339,0.00023472930134603911
2025-07-28 15:30:00+00:00,6394.259765625,6396.31005859375,6390.43017578125,6391.1298828125,255450376.0,2025-07-28,-1.2225229964717532,0.22513765588003665,6391.587890625,6376.722021484375,6391.2166812873975,6373.77912247329,6386.898825621015,0.0004959908172939009,0.0004958678545057434
2025-07-28 16:30:00+00:00,6383.25,6394.31982421875,6382.35009765625,6394.31982421875,238311000.0,2025-07-28,-1.2763544619469098,0.21054668263727194,6389.555859375,6378.2235107421875,6388.561120858266,6374.681110809167,6387.178033717606,-0.0017218201994525506,-0.0017233042355924244
2025-07-28 17:30:00+00:00,6380.10986328125,6387.39013671875,6375.7900390625,6383.1298828125,245205000.0,2025-07-28,-1.2917079369544817,0.20638513620635912,6387.65986328125,6379.5294921875,6385.744034999261,6375.198134854128,6386.247307054946,-0.0004919338454156819,-0.0004920548845669457
2025-07-28 18:30:00+00:00,6380.39990234375,6382.91015625,6377.7998046875,6380.080078125,289169000.0,2025-07-28,-1.290289811600027,0.20676951788571962,6385.821875,6380.553979492188,6383.962657447424,6375.693541281711,6383.9183671146775,4.545988528659173e-05,4.5458852017321344e-05
2025-07-28 19:30:00+00:00,6389.580078125,6390.10986328125,6378.330078125,6380.41015625,431314000.0,2025-07-28,-1.2454039954567586,0.21893578043393624,6385.519921875,6382.0374755859375,6385.835131006617,6377.016068600119,6382.734834826653,0.0014388088398469279,0.0014377747461979998
2025-07-29 13:30:00+00:00,6389.580078125,6390.10986328125,6378.330078125,6380.41015625,431314000.0,,-1.2454039954567586,0.21893578043393624,6384.583984375,6382.743481445313,6387.083446712746,6378.212640935822,6381.6767566743365,0.0,0.0
2025-07-29 14:30:00+00:00,6372.85986328125,6398.02978515625,6372.14990234375,6397.35986328125,426785984.0,2025-07-29,-1.327156295983004,0.19677688843677643,6382.50595703125,6383.0789794921875,6382.342252235581,6377.702852587767,6381.228460992154,-0.0026167940051322613,-0.0026202237952409673
2025-07-29 15:30:00+00:00,6376.31982421875,6382.2900390625,6367.43017578125,6372.7001953125,343281000.0,2025-07-29,-1.3102390632192575,0.20136229008651085,6381.74794921875,6383.196459960937,6380.334776229972,6377.571135600241,6379.413606087944,0.0005429212334380207,0.000542773905027898
2025-07-29 16:30:00+00:00,6382.4599609375,6385.990234375,6370.9599609375,6376.31982421875,242482000.0,2025-07-29,-1.2802173017171246,0.2094996631806989,6382.1599609375,6383.437963867187,6381.043171132482,6378.036738013314,6376.61233086577,0.0009629593383049251,0.0009624959903942514
2025-07-29 17:30:00+00:00,6373.47021484375,6384.02001953125,6370.10986328125,6382.47021484375,263239000.0,2025-07-29,-1.3241720254559532,0.1975857724421619,6378.93798828125,6383.358471679688,6378.5188523695715,6377.601831044784,6372.62668337524,-0.0014085080280596962,-0.0014095009079212683
2025-07-29 18:30:00+00:00,6371.169921875,6379.16015625,6371.169921875,6373.47021484375,308284000.0,2025-07-29,-1.335419144218303,0.19453725040266256,6375.25595703125,6383.715966796875,6376.069208871382,6376.98926826671,6372.210787259637,-0.00036091687749517654,-0.0003609820236667804
2025-07-29 19:30:00+00:00,6371.6298828125,6372.93994140625,6363.919921875,6371.2099609375,481708000.0,2025-07-29,-1.3331701979491173,0.19514682538912176,6375.0099609375,6384.096459960938,6374.589433518422,6376.478850604404,6373.558289854698,7.219410926717629e-05,7.219150339788803e-05
2025-07-30 13:30:00+00:00,6371.6298828125,6372.93994140625,6363.919921875,6371.2099609375,481708000.0,,-1.3331701979491173,0.19514682538912176,6374.07197265625,6383.641943359375,6373.602916616448,6376.017044148033,6378.287581721685,0.0,0.0
2025-07-30 14:30:00+00:00,6373.39990234375,6387.7998046875,6370.6201171875,6383.27001953125,368033100.0,2025-07-30,-1.3245158134206694,0.1974925890047423,6372.2599609375,6382.9034423828125,6373.535245192215,6375.7677925476255,6377.218912760438,0.0002777969787643997,0.0002777584003281777
2025-07-30 15:30:00+00:00,6385.97021484375,6387.08984375,6371.4501953125,6373.47021484375,282230191.0,2025-07-30,-1.263054165061949,0.21415171687247891,6374.7599609375,6382.661962890625,6377.680235076061,6376.739451813923,6376.771908917926,0.0019723087665308725,0.0019703663192467994
2025-07-30 16:30:00+00:00,6382.4599609375,6386.8701171875,6382.2900390625,6385.919921875,232950000.0,2025-07-30,-1.2802173017171246,0.2094996631806989,6377.01796875,6382.1114501953125,6379.273477029874,6377.284262206645,6373.471040027702,-0.0005496821607609004,-0.000549833291384906
2025-07-30 17:30:00+00:00,6387.91015625,6390.25,6381.009765625,6382.4599609375,298991000.0,2025-07-30,-1.25356895961877,0.21672267379519994,6380.2740234375,6381.836450195313,6382.152370103249,6378.296252115535,6369.523043688104,0.0008539333338331012,0.0008535689401942801
2025-07-30 18:30:00+00:00,6340.60009765625,6396.5400390625,6336.3798828125,6387.89013671875,501144000.0,2025-07-30,-1.4848881241279681,0.15402380966247442,6374.06806640625,6379.386962890625,6368.301612620917,6374.706142167031,6371.212545755048,-0.007406187225013072,-0.007433749200040555
2025-07-30 19:30:00+00:00,6364.830078125,6366.08984375,6337.0,6340.60986328125,524427000.0,2025-07-30,-1.366417359036887,0.18613521046191117,6372.3541015625,6378.148974609375,6367.144434455611,6373.7655646392195,6372.164614519617,0.0038214017751578844,0.0038141187676961484
2025-07-31 13:30:00+00:00,6364.830078125,6366.08984375,6337.0,6340.60986328125,524427000.0,,-1.366417359036887,0.18613521046191117,6368.12607421875,6376.835986328125,6366.372982345409,6372.91456592358,6372.8137064758375,0.0,0.0
2025-07-31 14:30:00+00:00,6382.27978515625,6411.0400390625,6371.009765625,6407.91015625,485118866.0,2025-07-31,-1.28109825837671,0.20926088062230974,6368.0900390625,6376.236987304687,6371.675249949023,6373.8064915647865,6373.791865849016,0.0027415825429844,0.0027378312603010073
2025-07-31 15:30:00+00:00,6400.81982421875,6402.169921875,6381.39013671875,6382.1298828125,324551000.0,2025-07-31,-1.190448056847009,0.23383154116993055,6370.67197265625,6377.115478515625,6381.390108038933,6376.379189912783,6373.066829654741,0.0029049242099383754,0.0029007130709941074
2025-07-31 16:30:00+00:00,6368.02001953125,6403.31982421875,6364.22998046875,6400.89013671875,305668000.0,2025-07-31,-1.3508203675543078,0.19036276182766265,6376.15595703125,6376.510986328125,6376.933411869706,6375.583078447875,6382.046470944441,-0.005124313070553166,-0.005137487388266184
2025-07-31 17:30:00+00:00,6361.6201171875,6376.02978515625,6334.6201171875,6368.02978515625,360935000.0,2025-07-31,-1.3821122345927537,0.18188112770078213,6375.51396484375,6375.571997070312,6371.828980308971,6374.253272613553,6368.735120511021,-0.001005006630651395,-0.0010055119884355434
2025-07-31 18:30:00+00:00,6347.52001953125,6369.740234375,6346.3798828125,6361.5498046875,375042000.0,2025-07-31,-1.4510536586004747,0.16319461296194504,6372.051953125,6373.468994140625,6363.725993383065,6371.707248510476,6353.10988945952,-0.002216431883154235,-0.0022188918038037624
2025-07-31 19:30:00+00:00,6341.5400390625,6356.080078125,6327.64013671875,6347.52001953125,573033000.0,2025-07-31,-1.4802923475163097,0.15526949103077037,6363.90400390625,6371.0669921875,6356.33067527621,6368.834180944003,6327.543985148986,-0.0009420971419309421,-0.000942541194358948
2025-08-01 13:30:00+00:00,6341.5400390625,6356.080078125,6327.64013671875,6347.52001953125,573033000.0,,-1.4802923475163097,0.15526949103077037,6352.048046875,6369.501000976563,6351.400463204974,6366.23473886005,6300.83976635346,0.0,0.0
2025-08-01 14:30:00+00:00,6234.25,6259.5400390625,6233.47998046875,6252.66015625,457839222.0,2025-08-01,-2.004879357843441,0.013080625027905413,6325.29404296875,6362.397509765625,6312.350308803316,6353.664763730521,6279.304957249802,-0.01691860942320267,-0.017063364117280863
2025-08-01 15:30:00+00:00,6261.97021484375,6268.64990234375,6233.10009765625,6234.22998046875,350629000.0,2025-08-01,-1.8693433401704715,0.049817548123744615,6305.3640625,6356.373022460937,6295.556944150128,6344.931949550829,6258.254754197647,0.004446439402293834,0.004436583196495659
2025-08-01 16:30:00+00:00,6224.3798828125,6263.22021484375,6222.83984375,6261.85009765625,315314000.0,2025-08-01,-2.053138593390488,0.0,6280.73603515625,6348.918505859375,6271.831257037586,6333.450800337655,6236.032908335175,-0.006002956057207576,-0.006021046230596311
2025-08-01 17:30:00+00:00,6235.02978515625,6236.5,6212.68994140625,6224.3798828125,321229000.0,2025-08-01,-2.001066653818081,0.014114055233187983,6259.433984375,6342.111499023437,6259.564099743808,6324.077370320379,6226.206128669528,0.0017109981306182576,0.0017095360408344489
